MainID,Country ID2,Name,Age,Class/Dept,Ticket,Joined,Job,Boat [Body],Country of Residence,Profession
1675,1701,"KARLSSON, Mr Einar Gervasius",21,3rd Class Passenger,350053£7 15s 11d,Southampton,Military,13,Sweden,Military
1676,1702,"KARLSSON, Mr Julius Konrad Eugen",33,3rd Class Passenger,347465£7 17s 1d,Southampton,Engineer,,Sweden,Engineer
1677,1703,"KARLSSON, Mr Nils August",22,3rd Class Passenger,350060£7 10s 5d,Southampton,Farmer,,Sweden,Farmer
1678,1987,"KARNES, Mrs Claire",22,2nd Class Passenger,13534£21,Southampton,,,United States,0
1679,1988,"KARUN, Mr Franz",39,3rd Class Passenger,349256£13 8s 4d,Cherbourg,Hotelier,,United States,Hotelier
1680,1633,"KARUN, Miss Manca",5 †(64),3rd Class Passenger,349256£13 8s 4d,Cherbourg,,,Slovenia [Austria-Hungary],0
1681,737,"KASPER, Mr F.",40,Engineering Crew,,Southampton,Fireman,,England,Fireman
1682,1620,"KATAVELOS, Mr Vasilios G.",19,3rd Class Passenger,2682£7 4s 7d,Cherbourg,Farmer,[58],Greece,Farmer
1684,1528,"KEANE, Mr Andrew",23,3rd Class Passenger,12460£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1685,1529,"KEANE, Mr Daniel",35,2nd Class Passenger,233734£12 7s,Queenstown,,,Ireland,0
1686,1989,"KEANE, Miss Nora Agnes",46,2nd Class Passenger,226593£12 7s,Queenstown,,10*†,United States,0
1687,738,"KEARL, Mr Charles Henry",44,Engineering Crew,,Southampton,Greaser,,England,Greaser
1688,739,"KEARL, Mr George Edward",25,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1689,740,"KEEGAN, Mr James",38,Engineering Crew,,Southampton,Leading Fireman,,England,Leading Fireman
1690,741,"KEEN, Mr Percy Edward",30,Victualling Crew,,Southampton,Saloon Steward (1st class),15,England,Saloon Steward (1st class)
1695,742,"KELLAND, Mr Thomas",19,Victualling Crew,,Southampton,2nd class library steward,,England,2nd class library steward
1696,1532,"KELLY, Miss Anna Katherine",20,3rd Class Passenger,9234£7 15s,Queenstown,,,Ireland,0
1697,745,"KELLY, Mrs Fanny Maria",48,2nd Class Passenger,223596£13 10s,Southampton,,,England,0
1698,1531,"KELLY, Mr James",44,3rd Class Passenger,330911£7 16s 7d,Queenstown,Farm Labourer,[70],Ireland,Greaser
1699,744,"KELLY, Mr James",19,3rd Class Passenger,363592£8 1s,Southampton,Painter & Decorator,,England,Greaser
1700,743,"KELLY, Mr James",44,Engineering Crew,,Southampton,Greaser,,England,Greaser
1701,1533,"KELLY, Miss Mary",22,3rd Class Passenger,14312£7 15s,Queenstown,,,Ireland,0
1702,1530,"KELLY, Mr William Patrick",23,Engineering Crew,,Belfast,Assistant Electrician,,Ireland,Assistant Electrician
1703,746,"KEMISH, Mr George",22,Engineering Crew,,Southampton,Fireman,9*†,England,Fireman
1704,747,"KEMP, Mr Thomas Hulman",43,Engineering Crew,,Belfast,Extra Assistant 4th Engineer (Refrigeration),,England,Extra Assistant 4th Engineer (Refrigeration)
1705,1534,"KENNEDY, Mr John",24,3rd Class Passenger,368783£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1706,748,"KENNELL, Mr Charles",30,Victualling Crew,,Southampton,Hebrew Cook,,England,Hebrew Cook
1707,1990,"KENT, Mr Edward Austin",58,1st Class Passenger,11771£29 14s,Cherbourg,Architect,[258],United States,Architect
1708,1991,"KENYON, Mr Frederick Roland",41,1st Class Passenger,17464£51 17s 3d,Southampton,,,United States,0
1709,1992,"KENYON, Mrs Marion Estelle",40,1st Class Passenger,17464£51 17s 3d,Southampton,,8,United States,0
1710,749,"KENZLER, Mr August",44,Engineering Crew,,Belfast,Storekeeper,,England,Storekeeper
1711,750,"KERLEY, Mr William Thomas",28,Victualling Crew,,Southampton,Assistant Saloon Steward (2nd class),,England,Assistant Saloon Steward (2nd class)
1714,751,"KERR, Mr Thomas Russell",26,Engineering Crew,,Southampton,Fireman,,England,Fireman
1715,752,"KETCHLEY, Mr Henry",36,Victualling Crew,,Belfast,Saloon Steward,,England,Saloon Steward
1716,1798,"KHALIL, Mr Betros",25,3rd Class Passenger,2660£14 9s 1d,Cherbourg,Farm Labourer,,Syria,Farm Labourer
1717,1799,"KHALIL, Mrs Zahie",20,3rd Class Passenger,2660£14 9s 1d,Cherbourg,Farm Labourer,,Syria,Farm Labourer
1718,1800,"KHAL?L 'ATTA ALL?H, Mr Sulaym?n",27,3rd Class Passenger,2672£7 4s 6d,Cherbourg,Farm Labourer,,Syria,Farm Labourer
1719,754,"KIERAN, Mr Edgar Michael",34,Victualling Crew,,Southampton,Storekeeper,,England,Storekeeper
1720,753,"KIERAN, Mr James William",35,Victualling Crew,,Southampton,Chief 3rd Class Steward,,England,Chief 3rd Class Steward
1721,1993,"KIERNAN, Mr John Joseph",26,3rd Class Passenger,367227£7 15s,Queenstown,General Labourer,,United States,General Labourer
1722,1535,"KIERNAN, Mr Philip",22,3rd Class Passenger,367229£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
1723,1536,"KILGANNON, Mr Thomas",21,3rd Class Passenger,36865£7 14s 9d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1724,1994,"KIMBALL, Mr Edwin Nelson Jr.",42,1st Class Passenger,11753£52 11s 1d,Southampton,,5,United States,0
1725,1995,"KIMBALL, Mrs Susan Gertrude",45,1st Class Passenger,11753£52 11s 1d,Southampton,,5,United States,0
1726,756,"KINCHENTEN, Mr Frederick Charles",36,Engineering Crew,,Southampton,Greaser,,England,Greaser
1727,758,"KING, Mr Alfred John Moffett",18,Victualling Crew,,Southampton,Lift Steward,[238],England,Lift Steward
1728,1537,"KING, Mr Ernest Waldron",28,Victualling Crew,,Southampton,Clerk (1st class),[321],Ireland,Clerk (1st class)
1729,757,"KING, Mr Thomas Walter",42,Deck Crew,,Southampton,Master-at-arms,,England,Master-at-arms
1730,759,"KINGSCOTE, Mr William Ford",48,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1731,1765,"KINK, Mr Anton",29,3rd Class Passenger,315153£22 6d,Southampton,,2,Switzerland,0
1732,1766,"KINK, Miss Maria",23,3rd Class Passenger,315152£8 13s 3d,Southampton,,,Switzerland,0
1733,1767,"KINK, Mr Vincenz",26,3rd Class Passenger,315151£8 13s 3d,Southampton,Magazineer,,Switzerland,Magazineer
1734,1768,"KINK-HEILMANN, Mrs Luise",26,3rd Class Passenger,315153£22 6d,Southampton,,2,Switzerland,0
1735,1769,"KINK-HEILMANN, Miss Luise Gretchen",4,3rd Class Passenger,315153£22 6d,Southampton,,2,Switzerland,0
1736,761,"KIRKALDY, Mr Thomas Benjamin",35,Victualling Crew,,Southampton,Bed Room Steward,,England,Bed Room Steward
1737,762,"KIRKHAM, Mr James",43,Engineering Crew,,Southampton,Greaser,,England,Greaser
1738,1623,"KIRKLAND, Fr Charles Leonard",71,2nd Class Passenger,219533£12 7s,Queenstown,Priest / Minister,,Scotland,Priest / Minister
1739,763,"KITCHING, Mr Arthur Alfred",31,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1740,1996,"KLABER, Mr Herman",41,1st Class Passenger,113028£26 11s,Southampton,Businessman,,United States,Businessman
1742,1706,"KLAS…N, Mrs Hulda Kristina Eugenia",36,3rd Class Passenger,350405£12 3s 8d,Southampton,Housewife,,Sweden,Housewife
1744,764,"KLEIN, Mr Herbert",34,Victualling Crew,,Southampton,Barber,,England,Barber
1745,765,"KNIGHT, Mr George",46,Victualling Crew,,Southampton,Saloon Steward,13*†,England,Saloon Steward
1746,766,"KNIGHT, Mr Leonard George",21,Victualling Crew,,Southampton,Steward (3rd class),,England,Steward (3rd class)
1747,767,"KNOWLES, Mr Thomas",44,Engineering Crew,,Southampton,Firemens' Messman,C*†,England,Firemens' Messman
1748,39,"KOLEV, Mr Petr",36,3rd Class Passenger,349210£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
1749,38,"KOLEV, Mr Sotir",24,3rd Class Passenger,349209£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
1750,40,"KRAEFF, Mr Theodor",,3rd Class Passenger,349253£7 17s 11d,Cherbourg,General Labourer,,Bulgaria,General Labourer
1751,1841,"KREKORIAN, Mr Neshan",25,3rd Class Passenger,2654£7 4s 7d,Cherbourg,General Labourer,10*†,Turkey,General Labourer
1752,1624,"KUTSCHER (LITHMAN), Mr Simon",27,3rd Class Passenger,251£7 11s,Southampton,Baker,,Scotland,Baker
1753,1707,"KVILLNER, Mr Johan Henrik Johannesson",31,2nd Class Passenger,18723£10 10s,Southampton,Mechanical Engineer,[165],Sweden,Mechanical Engineer
1754,769,"LACEY, Mr Bertie William",19,Victualling Crew,,Southampton,"Assistant Saloon steward, 2nd Class",,England,"Assistant Saloon steward, 2nd Class"
1755,1801,"LAHH?D ISHAQ MU'AWWAD, Mr Sark?s",35,3rd Class Passenger,2624£7 4s 6d,Cherbourg,General Labourer,,Syria,General Labourer
1756,1998,"LAHTINEN, Mrs Anna Amelia",34,2nd Class Passenger,250651£26,Southampton,,,United States,0
1757,1997,"LAHTINEN, Rev. William",35,2nd Class Passenger,250651£26,Southampton,Priest / Minister,,United States,Priest / Minister
1758,770,"LAHY, Mr T.",41,Engineering Crew,,Southampton,Fireman,,England,Fireman
1759,1377,"LAITINEN, Miss Kristina Sofia",38,3rd Class Passenger,4135£9 11s 9d,Southampton,Housekeeper,,Finland,Housekeeper
1760,771,"LAKE, Mr William",46,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1761,103,"LAM, Mr Ah",38,3rd Class Passenger,1601£56 9s 11d,Southampton,Seaman,,China,Seaman
1763,1539,"LAMB, Mr John J.",31,2nd Class Passenger,240261£10 14s 2d,Queenstown,Jeweller,,Ireland,Jeweller
1764,1708,"LANDERGREN, Miss Aurora Adelia",22,3rd Class Passenger,7077£7 5s,Southampton,,13*†,Sweden,0
1765,772,"LANE, Mr Albert Edward",33,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1766,1540,"LANE, Mr Patrick",16,3rd Class Passenger,7935£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1768,1414,"LAROCHE, Mr Joseph Philippe Lemercier",25,2nd Class Passenger,2123£41 11s 7d,Cherbourg,Engineer,,France,Engineer
1769,1415,"LAROCHE, Mrs Juliette Marie Louise",22,2nd Class Passenger,2123£41 11s 7d,Cherbourg,,10*†,France,0
1770,1416,"LAROCHE, Miss Louise",1,2nd Class Passenger,2123£41 11s 7d,Cherbourg,,10*†,France,0
1771,1417,"LAROCHE, Miss Simonne Marie Anne AndrÈe",3,2nd Class Passenger,2123£41 11s 7d,Cherbourg,,10*†,France,0
1772,1999,"LARSSON, Mr August Viktor",29,3rd Class Passenger,7545£9 9s 8d,Southampton,Locksmith,,United States,Locksmith
1773,1709,"LARSSON, Mr Bengt Edvin",29,3rd Class Passenger,347067£7 15s 6d,Southampton,General Labourer,,Sweden,General Labourer
1774,773,"LATIMER, Mr Andrew",55,Victualling Crew,,Belfast,Chief Steward,,England,Chief Steward
1775,774,"LAVINGTON, Miss Elizabeth",40,Victualling Crew,,Southampton,Stewardess,11*†,England,Stewardess
1776,775,"LAWRANCE, Mr Arthur",36,Victualling Crew,,Belfast,Saloon Steward (1st class),[90],England,Saloon Steward (1st class)
1777,2000,"LEADER, Dr Alice May",49,1st Class Passenger,17465£25 18s 7d,Southampton,Doctor,8,United States,Doctor
1778,776,"LEADER, Mr Archibald",22,Victualling Crew,,Southampton,Confectioner,,England,Confectioner
1779,777,"LEATHER, Mrs Elizabeth Mary",50,Victualling Crew,,Southampton,Stewardess,16,England,Stewardess
1780,780,"LEE, Mr Henry Reginald",29,Victualling Crew,,Southampton,Scullion,,England,Scullion
1781,778,"LEE, Mr Herbert Henry",17,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1782,779,"LEE, Mr Reginald Robinson",41,Deck Crew,,Southampton,Lookout,13,England,Lookout
1788,781,"LEFEBVRE, Mr Paul Georges",35,Victualling Crew,,Southampton,Saloon Steward,[211],England,Saloon Steward
1789,1770,"LEHMANN, Miss Bertha",17,2nd Class Passenger,1748£12,Cherbourg,,12,Switzerland,0
1790,1378,"LEINONEN, Mr Antti Gustaf",32,3rd Class Passenger,3101292£7 18s 6d,Southampton,,,Finland,0
1791,782,"LEITCH, Miss Jessie Wills",31,2nd Class Passenger,248727£33,Southampton,,11,England,0
1792,2001,"LEMORE, Mrs Amelia",39,2nd Class Passenger,34260£10 10s,Southampton,,14,United States,0
1793,1541,"LENNON, Mr Denis",20,3rd Class Passenger,370371£15 10s,Queenstown,General Labourer,,Ireland,General Labourer
1794,1542,"LEONARD, Mr Matthew",25,Victualling Crew,,Belfast,3rd Class Steward,,Ireland,3rd Class Steward
1795,783,"LESTER, Mr James",41,3rd Class Passenger,48871£24 3s,Southampton,Dipper,,England,Dipper
1796,784,"LEVETT, Mr George Alfred",25,Victualling Crew,,Belfast,Assistant Pantryman Steward (1st Class),,England,Assistant Pantryman Steward (1st Class)
1797,785,"LEWIS, Mr Arthur Ernest Read",27,Victualling Crew,,Southampton,Steward,15,England,Steward
1799,2002,"LEWY, Mr Ervin G.",30,1st Class Passenger,17612£27 14s 5d,Cherbourg,Jeweller,,United States,Jeweller
1800,786,"LEYSON, Mr Robert William Norman",25,2nd Class Passenger,29566£10 10s,Southampton,Solicitor,[108],England,Solicitor
1801,13,"LIEVENS, Mr RenÈ AimÈ",24,3rd Class Passenger,345781£9 10s,Southampton,Farmer,,Belgium,Farmer
1802,789,"LIGHT, Mr Charles Edward",24,Victualling Crew,,Southampton,Plate Steward (1st class),,England,Plate Steward (1st class)
1803,787,"LIGHT, Mr Christopher William",20,Engineering Crew,,Southampton,Fireman,,England,Fireman
1804,788,"LIGHT, Mr W.",47,Engineering Crew,,Southampton,Fireman,,England,Fireman
1805,1710,"LIND, Mr Erik Gustaf",42,1st Class Passenger,17475£26 11s,Southampton,Businessman,,Sweden,Businessman
1806,1711,"LINDAHL, Miss Agda Thorilda Viktoria",25,3rd Class Passenger,347071£7 15s 6d,Southampton,,,Sweden,0
1807,1712,"LINDBLOM, Miss Augusta Charlotta",45,3rd Class Passenger,347073£7 15s,Southampton,,,Sweden,0
1808,1713,"LINDELL, Mr Edvard Bengtsson",36,3rd Class Passenger,349910£15 11s,Southampton,General Labourer,A†,Sweden,General Labourer
1809,1714,"LINDELL, Mrs Elin Gerda",30,3rd Class Passenger,349910£15 11s,Southampton,,A†,Sweden,0
1810,1379,"LINDQVIST, Mr Eino William",20,3rd Class Passenger,3101285£7 18s 6d,Southampton,,,Finland,0
1811,791,"LINDSAY, Mr William Charles",30,Engineering Crew,,Southampton,Fireman,B*†,England,Fireman
1813,1543,"LINEHAN, Mr Michael",21,3rd Class Passenger,330971£7 17s 7d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1814,1418,"LINES, Mrs Elizabeth Lindsey",50,1st Class Passenger,17592£39 8s,Cherbourg,,9,France,0
1815,1419,"LINES, Miss Mary Conover",16,1st Class Passenger,17592£39 8s,Cherbourg,,9,France,0
1817,2003,"LINGANE, Mr John",61,2nd Class Passenger,235509£12 7s,Queenstown,Gentleman,,United States,Gentleman
1818,9,"LINHART, Mr Wenzel",28,3rd Class Passenger,345775£9 10s,Southampton,Baker,[298],Austria,Baker
1820,792,"LITTLEJOHN, Mr Alexander James",40,Victualling Crew,,Belfast,Saloon Steward (1st class),13,England,Saloon Steward (1st class)
1821,793,"LIVSHIN, Mr David",25,3rd Class Passenger,374887£7 5s,Southampton,Jeweller,B†,England,Jeweller
1822,795,"LLOYD, Mr Humphrey",41,Victualling Crew,,Belfast,Saloon Steward (1st class),[57],England,Saloon Steward (1st class)
1823,797,"LOBB, Mrs Cordelia",34,3rd Class Passenger,3336£16 2s,Southampton,,[55],England,0
1824,796,"LOBB, Mr William Arthur",31,3rd Class Passenger,3336£16 2s,Southampton,Engineer,,England,Engineer
1825,799,"LOCKYER, Mr Edward Thomas",19,3rd Class Passenger,1222£7 17s 7d,Southampton,Grocers Assistant,[153],England,Grocers Assistant
1826,800,"LONG, Mr Frank",31,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1827,2004,"LONG, Mr Milton Clyde",29,1st Class Passenger,113501£30,Southampton,,[126],United States,0
1828,801,"LONG, Mr William",36,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1829,2005,"LONGLEY, Miss Gretchen Fiske",21,1st Class Passenger,13502£77 19s 2d,Cherbourg,,10,United States,0
1830,802,"LONGMUIR, Mr John Dickson",19,Victualling Crew,,Southampton,Assistant Pantry Steward (2nd class),,England,Assistant Pantry Steward (2nd class)
1831,2006,"LORING, Mr Joseph Holland",30,1st Class Passenger,113801£45 10s,Southampton,Stockbroker,,United States,Stockbroker
1832,804,"LOUCH, Mrs Alice Adelaide",42,2nd Class Passenger,3085£26,Southampton,,12*†,England,0
1833,803,"LOUCH, Mr Charles",50,2nd Class Passenger,3085£26,Southampton,Saddler,[121],England,Saddler
1835,805,"LOVELL, Mr John",37,Victualling Crew,,Southampton,Grill Cook,,England,Grill Cook
1836,806,"LOVELL, Mr John Hall",20,3rd Class Passenger,21173£7 5s,Southampton,Farmer,,England,Farmer
1838,807,"LUCAS, Mr William Arthur",25,Deck Crew,,Southampton,Able Seaman,D†,England,Able Seaman
1839,808,"LUCAS, Mr William Watson",31,Victualling Crew,,Belfast,Saloon Steward (1st class),A*†,England,Saloon Steward (1st class)
1840,119,"LULI?, Mr Nikola",29,3rd Class Passenger,315098£8 13s 3d,Southampton,,,Croatia [Austria-Hungary],0
1841,1716,"LUNDAHL, Mr Johan Svensson",50,3rd Class Passenger,347743£7 1s 1d,Southampton,General Labourer,,Sweden,General Labourer
1843,1717,"LUNDSTR÷M, Mr Thure Edvin",32,3rd Class Passenger,350403£7 11s 7d,Southampton,,,Sweden,0
1844,809,"LYDIATT, Mr Charles",45,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1845,1621,"LYMPEROPOULUS, Mr Panagiotis K.",30,3rd Class Passenger,2683£6 8s 9d,Cherbourg,General Labourer,[196],Greece,General Labourer
1847,810,"LYONS, Mr William Henry",25,Deck Crew,,Southampton,Able Seaman,4,England,Able Seaman
1850,78,"L…VY, Mr RenÈ Jacques",36,2nd Class Passenger,2163£12 17s 6d,Southampton,Chemist,,Canada,Chemist
1851,811,"MABEY, Mr John Charles",23,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
1853,812,"MACK, Mrs Mary",57,2nd Class Passenger,S.O./C. 3£10 10s,Southampton,,[52],England,0
1854,813,"MACKAY, Mr George William",20,3rd Class Passenger,42795£7 11s,Southampton,Footman,,England,Footman
1855,815,"MACKIE, Mr George William",34,Victualling Crew,,Southampton,2nd Class Bedroom Steward,,England,2nd Class Bedroom Steward
1856,814,"MACKIE, Mr William Dickson",32,Engineering Crew,,Belfast,Junior 5th. Engineer,,England,Junior 5th. Engineer
1857,1544,"MADIGAN, Miss Margaret",21,3rd Class Passenger,370370£7 15s,Queenstown,,,Ireland,0
1858,2007,"MADILL, Miss Georgette Alexandra",16,1st Class Passenger,24160£211 6s 9d,Southampton,,2,United States,0
1859,1451,"MADSEN, Mr Fridtjof Arne",24,3rd Class Passenger,17369£7 2s 10d,Southampton,,13,Norway,0
1861,2008,"MAGUIRE, Mr John Edward",30,1st Class Passenger,110469£26,Southampton,,,United States,0
1862,1545,"MAHON, Miss Bridget Delia",20,3rd Class Passenger,330924£7 17s 7d,Queenstown,,,Ireland,0
1863,818,"MAJOR, Mr Thomas Edgar",35,Victualling Crew,,Belfast,Bathroom Steward (1st Class),,England,Bathroom Steward (1st Class)
1864,817,"MAJOR, Mr William James",32,Engineering Crew,,Southampton,Fireman,13,England,Fireman
1865,1420,"MALACHARD, Mr Jean-NoÎl",25,2nd Class Passenger,237735£15 11d,Cherbourg,,,France,0
1866,1421,"MALLET, Mr Albert Denis Pierre",45,2nd Class Passenger,2079£37 1d,Cherbourg,Merchant,,France,Merchant
1867,1423,"MALLET, Master AndrÈ Clement",1,2nd Class Passenger,2079£37 1d,Cherbourg,,,France,0
1868,1422,"MALLET, Mrs Antonine Marie",24,2nd Class Passenger,2079£37 1d,Cherbourg,,,France,0
1869,1546,"MANGAN, Miss Mary",32,3rd Class Passenger,364850£7 15s,Queenstown,,[61],Ireland,0
1870,2009,"MANGIAVACCHI, Mr Emilio Giovanni Andrea Onorato",47,2nd Class Passenger,32861£15 11s 7d,Cherbourg,Clerk,,United States,Clerk
1873,1547,"MANNION, Miss Margaret",28,3rd Class Passenger,36866£7 14s 9d,Queenstown,,,Ireland,0
1874,819,"MANTLE, Mr Roland Frederick",40,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
1875,1842,"MARDIROSIAN, Mr Sarkis",25,3rd Class Passenger,2655£7 4s 7d,Cherbourg,Farm Labourer,,Turkey,Farm Labourer
1876,821,"MARETT, Mr George John",26,Engineering Crew,,Southampton,Fireman,,England,Fireman
1877,2125,"MARINKO, Mr Dmitri",23,3rd Class Passenger,349238£7 17s 11d,Southampton,,,Yugoslavia,0
1878,41,"MARKOFF, Mr Marin",35,3rd Class Passenger,349213£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
1879,822,"MARKS, Mr James",27,Victualling Crew,,Southampton,Assistant Pantryman Steward (1st Class),,England,Assistant Pantryman Steward (1st Class)
1880,1639,"MARKUN, Mr Johann",33,3rd Class Passenger,349257£7 17s 11d,Cherbourg,General Labourer,,Slovenia [Austria-Hungary],General Labourer
1881,823,"MARRIOTT, Mr John William",21,Victualling Crew,,Southampton,Assistant Pantryman Steward (1st Class),[2],England,Assistant Pantryman Steward (1st Class)
1882,824,"MARSDEN, Miss Evelyn",28,Victualling Crew,,Southampton,Stewardess,16,England,Stewardess
1883,825,"MARSH, Mr Frederick Charles",39,Engineering Crew,,Southampton,Fireman,[268],England,Fireman
1884,826,"MARTIN, Mrs Annie Martha",39,Victualling Crew,,Southampton,Stewardess,11*†,England,Stewardess
1886,827,"MARTIN, Miss Mabel Elvina",20,Restaurant Staff,,Southampton,Cashier,6,England,Cashier
1887,2010,"MARVIN, Mr Daniel Warner",18,1st Class Passenger,113773£53 2s,Southampton,Of Independent Means,,United States,Of Independent Means
1888,2011,"MARVIN, Mrs Mary Graham Carmichael",18,1st Class Passenger,113773£53 2s,Southampton,,,United States,0
1889,1424,"MAR…CHAL, Mr Pierre",29,1st Class Passenger,11774£29 14s,Cherbourg,Aviator,7,France,Aviator
1890,828,"MASKELL, Mr Leopold Adolphus",25,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1891,829,"MASON, Mr Frank Archibald Robert",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
1892,830,"MASON, Mr J.",39,Engineering Crew,,Southampton,Leading Fireman,,England,Leading Fireman
1895,831,"MATHERSON, Mr David",33,Deck Crew,,Southampton,Able Seaman,[192],England,Able Seaman
1896,832,"MATHIAS, Mr Montague Vincent",29,Deck Crew,,Southampton,Mess Steward,,England,Mess Steward
1897,42,"MATINOFF, Mr Nicola",30,3rd Class Passenger,349255£7 17s 11d,Cherbourg,,,Bulgaria,0
1898,833,"MATTHEWS, Mr William John",23,2nd Class Passenger,28228£13,Southampton,China Clay Worker,,England,China Clay Worker
1899,834,"MATTMANN, Mr Adolf",20,Restaurant Staff,,Southampton,Ice Man,,England,Ice Man
1900,835,"MAUG…, Mr Paul Achille Maurice Germain",25,Restaurant Staff,,Southampton,Kitchen Clerk,13,England,Kitchen Clerk
1902,836,"MAXWELL, Mr John",29,Deck Crew,,Belfast,Carpenter / Joiner,,England,Carpenter / Joiner
1904,837,"MAY, Mr Arthur William",22,Engineering Crew,,Southampton,Fireman,,England,Fireman
1905,838,"MAY, Mr Arthur William",59,Engineering Crew,,Southampton,Fireman Messman,,England,Fireman
1906,839,"MAYBERY, Mr Frank Hubert",36,2nd Class Passenger,239059£16,Southampton,Property Developer / Real Estate,,England,Property Developer / Real Estate
1908,840,"MAYNARD, Mr Isaac Hiram",31,Victualling Crew,,Belfast,EntrÈe Cook,B†,England,EntrÈe Cook
1909,14,"MAYN…, Mlle Berthe Antonine",24,1st Class Passenger,17482£49 10s 1d,Cherbourg,Singer,6*†,Belgium,Singer
1910,841,"MAYO, Mr William Peter",27,Engineering Crew,,Southampton,Leading Fireman,[177],England,Leading Fireman
1911,842,"MAYTUM, Mr Alfred",53,Victualling Crew,,Belfast,Chief Butcher,[141],England,Chief Butcher
1912,843,"MAYZES, Mr Thomas Jubilee",25,Engineering Crew,,Southampton,Fireman,3*†,England,Fireman
1915,844,"MCANDREW, Mr Thomas Patrick",38,Engineering Crew,,Southampton,Fireman,,England,Fireman
1921,79,"MCCAFFRY, Mr Thomas Francis",46,1st Class Passenger,13050£75 4s 10d,Southampton,Banker,[292],Canada,Banker
1923,1549,"MCCARTHY, Miss Catherine",24,3rd Class Passenger,383123£7 15s,Queenstown,Domestic Servant,15*†,Ireland,Domestic Servant
1924,2012,"MCCARTHY, Mr Timothy John",54,1st Class Passenger,17463£51 17s 3d,Southampton,Buyer,[175],United States,Buyer
1925,1548,"MCCARTHY, Mr William",48,Deck Crew,,Southampton,Able Seaman,4,Ireland,Able Seaman
1927,845,"MCCARTY, Mr Frederick James",38,Victualling Crew,,Southampton,Bedroom Steward (1st Class),,England,Bedroom Steward (1st Class)
1928,846,"MCCASTLIN, Mr William",28,Engineering Crew,,Southampton,Fireman,,England,Fireman
1929,847,"MCCAWLEY, Mr Thomas W.",36,Victualling Crew,,Belfast,Gymnasium Steward,,England,Gymnasium Steward
1930,2013,"MCCORMACK, Mr Thomas Joseph",19,3rd Class Passenger,367228£7 15s,Queenstown,Barman,,United States,Barman
1931,1550,"MCCOY, Miss Agnes",29,3rd Class Passenger,367226£23 5s,Queenstown,,,Ireland,0
1932,1551,"MCCOY, Miss Alice",26,3rd Class Passenger,367226£23 5s,Queenstown,,,Ireland,0
1933,1552,"MCCOY, Mr Bernard",24,3rd Class Passenger,367226£23 5s,Queenstown,General Labourer,,Ireland,General Labourer
1934,8,"MCCRAE, Mr Arthur Gordon",32,2nd Class Passenger,237216£13 10s,Southampton,Engineer,[209],Australia,Engineer
1935,80,"MCCRIE, Mr James Matthew",32,2nd Class Passenger,233478£13,Southampton,Oil Worker,,Canada,Oil Worker
1936,1553,"MCDERMOTT, Miss Bridget Delia",31,3rd Class Passenger,330932£7 15s 8d,Queenstown,,,Ireland,0
1939,848,"MCELROY, Mr Hugh Walter",37,Victualling Crew,,Southampton,Purser,[157],England,Purser
1942,1554,"MCEVOY, Mr Michael",20,3rd Class Passenger,36568£15 10s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1943,849,"MCGANN, Mr James",29,Engineering Crew,,Southampton,Trimmer,B†,England,Trimmer
1944,850,"MCGARVEY, Mr Edward Joseph",34,Engineering Crew,,Southampton,Fireman,,England,Fireman
1945,851,"MCGAW, Mr Erroll Victor",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
1954,852,"MCGOUGH, Mr George Francis 'Paddy'",36,Deck Crew,,Southampton,Able Seaman,9,England,Able Seaman
1955,2014,"MCGOUGH, Mr James Robert",35,1st Class Passenger,17473£26 5s 9d,Southampton,Buyer,7,United States,Buyer
1956,1555,"MCGOVERN, Miss Mary",20,3rd Class Passenger,330931£7 17s 7d,Queenstown,,,Ireland,0
1957,1557,"MCGOWAN, Miss Anna Louise",17,3rd Class Passenger,330923£8 7d,Queenstown,,,Ireland,0
